Date,Open,High,Low,Close,Volume,Adj Close
2014-12-25,49.60,49.60,49.60,49.60,000,49.60
2014-12-24,49.60,49.60,49.60,49.60,000,49.60
2014-12-23,48.90,49.60,48.78,49.60,13100,49.60
2014-12-22,48.60,49.00,48.38,48.53,3000,48.53
2014-12-19,49.74,50.15,48.10,48.65,25500,48.65
2014-12-18,48.36,49.26,48.22,49.05,27600,49.05
2014-12-17,46.98,48.23,46.98,47.70,12800,47.70
2014-12-16,46.66,47.80,45.15,47.70,55100,47.70
2014-12-15,48.11,48.59,46.50,46.50,29400,46.50
2014-12-12,49.25,49.25,48.25,48.25,15700,48.25
2014-12-11,49.22,50.00,49.20,49.46,15300,49.46
2014-12-10,50.30,50.30,49.20,49.40,17700,49.40
2014-12-09,51.45,51.45,49.90,49.95,31400,49.95
2014-12-08,51.95,52.10,51.75,51.75,7500,51.75
2014-12-05,50.50,52.00,50.50,52.00,32100,52.00
2014-12-04,51.25,51.65,49.50,49.85,33400,49.85
2014-12-03,51.40,51.55,51.00,51.10,9000,51.10
2014-12-02,51.05,51.60,50.75,51.00,21500,51.00
2014-12-01,51.25,51.25,50.50,50.60,14300,50.60
2014-11-28,51.45,51.65,51.00,51.65,8600,51.65
2014-11-27,51.00,51.30,50.95,51.30,6700,51.30
2014-11-26,51.30,51.35,50.55,50.60,10500,50.60
2014-11-25,50.40,51.60,50.25,51.10,17300,51.10
2014-11-24,49.90,51.05,49.90,50.45,25800,50.45
2014-11-21,48.19,49.85,47.86,49.83,41900,49.83
2014-11-20,48.51,48.51,47.05,47.80,25200,47.80
2014-11-19,48.31,48.87,48.21,48.81,6200,48.81
2014-11-18,47.93,48.75,47.85,48.47,19000,48.47
2014-11-17,47.50,48.20,47.10,47.59,8100,47.59
2014-11-14,47.05,47.70,46.90,47.40,16100,47.40
2014-11-13,47.11,47.54,46.41,46.92,29500,46.92
2014-11-12,48.00,48.00,46.72,46.75,30700,46.75
2014-11-11,48.30,48.70,47.80,48.70,8900,48.70
2014-11-10,48.82,48.82,47.80,48.00,14800,48.00
2014-11-07,49.64,49.64,48.43,48.91,36100,48.91
2014-11-06,49.40,50.75,49.00,49.80,21400,49.80
2014-11-05,48.95,49.75,48.57,49.75,13100,49.75
2014-11-04,49.25,49.85,48.40,48.50,11300,48.50
2014-11-03,50.55,50.55,49.20,49.40,9600,49.40
2014-10-31,50.00,50.50,49.50,50.10,70900,50.10
2014-10-30,49.00,49.02,47.40,48.22,26600,48.22
2014-10-29,49.70,49.81,48.27,48.45,16100,48.45
2014-10-28,49.49,50.05,49.35,49.55,21000,49.55
2014-10-27,50.25,50.30,48.42,48.95,25800,48.95
2014-10-24,49.10,49.97,49.10,49.54,19200,49.54
2014-10-23,48.10,49.50,47.92,49.50,18600,49.50
2014-10-22,48.63,48.63,48.10,48.46,9800,48.46
2014-10-21,47.03,48.60,46.92,48.30,29300,48.30
2014-10-20,47.00,47.40,46.58,47.00,21100,47.00
2014-10-17,45.61,47.40,45.53,47.27,33500,47.27
2014-10-16,46.87,47.00,43.28,45.26,49400,45.26
2014-10-15,48.60,48.60,46.30,46.95,38800,46.95
2014-10-14,48.42,48.93,47.55,48.86,18100,48.86
2014-10-13,48.16,49.32,48.16,48.50,14500,48.50
2014-10-10,48.76,49.25,48.45,48.45,13300,48.45
2014-10-09,50.10,50.10,48.35,49.00,22400,49.00
2014-10-08,49.95,50.45,49.15,49.60,13400,49.60
2014-10-07,50.90,51.25,50.00,50.00,7500,50.00
2014-10-06,51.25,51.60,51.05,51.10,6400,51.10
2014-10-03,51.35,51.40,50.65,50.90,10500,50.90
2014-10-02,52.70,52.70,50.60,50.65,34500,50.65
2014-10-01,52.75,52.90,52.30,52.30,4100,52.30
2014-09-30,52.25,52.85,52.20,52.60,15500,52.60
2014-09-29,52.75,52.75,51.50,52.00,23600,52.00
2014-09-26,52.40,53.35,52.40,52.90,12600,52.90
2014-09-25,53.30,53.60,52.40,52.40,12600,52.40
2014-09-24,52.90,53.15,52.30,52.95,9800,52.95
2014-09-23,53.50,53.50,52.55,52.75,20200,52.75
2014-09-22,54.05,54.15,53.50,53.55,25300,53.55
2014-09-19,54.70,54.85,54.20,54.85,30700,54.85
2014-09-18,54.10,54.60,53.95,54.50,14200,54.50
2014-09-17,53.65,54.10,53.50,53.90,15800,53.90
2014-09-16,53.45,53.50,52.90,53.20,9300,53.20
2014-09-15,53.70,53.90,53.35,53.45,13000,53.45
2014-09-12,53.65,54.10,53.65,54.00,12000,54.00
2014-09-11,54.10,54.20,53.30,53.65,10300,53.65
2014-09-10,53.25,53.85,53.10,53.85,6400,53.85
2014-09-09,53.80,54.20,53.10,53.25,17400,53.25
2014-09-08,53.85,54.50,53.60,54.20,13100,54.20
2014-09-05,54.30,54.90,53.90,54.20,30300,54.20
2014-09-04,52.55,54.90,52.50,54.25,66000,54.25
2014-09-03,52.10,53.00,52.10,53.00,32500,53.00
2014-09-02,51.70,52.25,51.55,51.80,15000,51.80
2014-09-01,51.50,51.50,50.55,51.35,9400,51.35
2014-08-29,51.70,52.10,51.05,51.35,12200,51.35
2014-08-28,51.90,52.10,51.25,51.50,6200,51.50
2014-08-27,51.45,52.00,51.35,51.95,13600,51.95
2014-08-26,50.35,51.45,50.35,51.45,22000,51.45
2014-08-25,49.74,50.30,49.56,50.25,17900,50.25
2014-08-22,49.45,49.82,48.85,49.05,10600,49.05
2014-08-21,48.32,49.42,48.17,49.40,12400,49.40
2014-08-20,48.74,48.80,48.23,48.47,5300,48.47
2014-08-19,48.90,49.10,48.65,48.82,4000,48.82
2014-08-18,48.91,48.98,48.20,48.72,8900,48.72
2014-08-15,48.60,48.60,48.60,48.60,000,48.60
2014-08-14,48.33,48.60,48.12,48.60,7200,48.60
2014-08-13,48.40,49.00,48.32,48.85,13700,48.85
2014-08-12,47.76,48.59,47.75,47.75,7000,47.75
2014-08-11,48.50,48.56,47.61,48.06,7600,48.06
2014-08-08,47.98,48.40,47.36,47.98,11000,47.98
2014-08-07,48.74,49.30,48.00,48.11,13400,48.11
2014-08-06,49.15,49.25,48.40,48.99,18300,48.99
2014-08-05,50.35,50.40,49.20,49.35,18300,49.35
2014-08-04,50.05,50.90,49.94,50.30,15000,50.30
2014-08-01,49.30,50.80,48.82,49.52,23000,49.52
2014-07-31,50.45,50.85,49.29,49.37,26300,49.37
2014-07-30,50.25,50.65,49.72,49.81,13800,49.81
2014-07-29,49.90,50.50,49.35,49.90,12300,49.90
2014-07-28,49.97,50.00,49.00,49.55,8300,49.55
2014-07-25,49.98,50.65,49.35,49.35,14600,49.35
2014-07-24,48.63,50.25,48.63,49.82,13800,49.82
2014-07-23,48.88,49.43,48.85,49.07,5900,49.07
2014-07-22,48.71,48.80,48.20,48.80,3500,48.80
2014-07-21,48.83,48.95,48.38,48.58,4000,48.58
2014-07-18,48.29,48.95,48.05,48.95,1300,48.95
2014-07-17,48.85,49.10,48.44,48.45,10500,48.45
2014-07-16,48.49,49.47,48.49,49.29,7300,49.29
2014-07-15,48.69,48.87,47.95,48.29,14200,48.29
2014-07-14,48.60,48.95,48.32,48.95,7100,48.95
2014-07-11,48.00,48.80,48.00,48.33,8000,48.33
2014-07-10,47.75,48.10,46.55,47.95,30300,47.95
2014-07-09,48.60,48.70,47.65,48.27,19400,48.27
2014-07-08,49.55,49.55,48.50,48.75,20100,48.75
2014-07-07,49.90,50.35,49.55,49.55,2300,49.55
2014-07-04,50.60,50.60,50.00,50.00,11400,50.00
2014-07-03,50.85,51.40,50.30,51.00,10600,51.00
2014-07-02,51.10,51.60,50.65,50.65,12400,50.65
2014-07-01,51.15,51.70,50.65,51.10,23300,51.10
2014-06-30,49.58,49.90,49.00,49.35,14200,49.35
2014-06-27,49.45,50.00,49.26,49.30,7700,49.30
2014-06-26,49.85,50.25,48.90,49.15,124100,49.15
2014-06-25,50.75,50.75,49.41,49.60,18600,49.60
2014-06-24,51.40,51.40,50.60,50.70,7800,50.70
2014-06-23,50.85,51.35,50.55,50.90,11300,50.90
2014-06-20,51.65,51.85,50.90,51.20,17600,51.20
2014-06-19,52.50,52.60,52.00,52.00,11600,52.00
2014-06-18,52.45,52.45,51.85,51.85,9300,51.85
2014-06-17,52.00,52.35,51.60,52.10,11600,52.10
2014-06-16,51.50,52.20,51.40,51.70,10400,51.70
2014-06-13,51.25,51.60,50.50,51.25,13800,51.25
2014-06-12,51.25,51.90,51.25,51.40,2700,51.40
2014-06-11,51.80,51.85,51.15,51.35,10700,51.35
2014-06-10,52.25,53.00,51.95,52.00,22100,52.00
2014-06-09,51.95,52.55,51.90,52.05,10800,52.05
2014-06-06,51.00,52.45,50.75,51.75,21600,51.75
2014-06-05,51.35,52.90,51.10,51.60,22500,51.60
2014-06-04,50.50,51.55,50.50,51.40,11500,51.40
2014-06-03,51.00,51.30,50.80,50.80,4900,50.80
2014-06-02,50.55,51.25,50.35,51.00,5500,51.00
2014-05-30,49.90,51.10,49.43,51.00,67900,51.00
2014-05-29,53.00,53.00,52.40,52.65,5300,52.65
2014-05-28,52.55,53.10,52.25,52.95,9000,52.95
2014-05-27,52.55,52.75,52.15,52.55,3400,52.55
2014-05-26,52.20,52.70,52.15,52.45,10300,52.45
2014-05-23,51.60,52.25,51.60,52.25,6500,52.25
2014-05-22,51.15,51.70,50.90,51.70,9700,51.70
2014-05-21,50.75,51.20,50.25,51.10,16400,51.10
2014-05-20,51.45,51.80,50.75,51.55,19600,51.55
2014-05-19,52.35,52.40,51.60,52.40,8700,50.90
2014-05-16,52.25,52.70,51.60,52.70,5400,51.19
2014-05-15,52.50,53.15,51.75,52.10,13900,50.61
2014-05-14,52.70,53.25,52.70,52.85,1600,51.34
2014-05-13,53.05,53.30,52.15,52.70,16100,51.19
2014-05-12,53.10,53.55,52.70,53.25,9900,51.73
2014-05-09,53.50,53.55,52.70,53.10,12700,51.58
2014-05-08,52.50,53.85,52.35,53.60,22300,52.07
2014-05-07,51.55,52.55,51.40,52.45,9100,50.95
2014-05-06,52.65,52.70,51.85,52.05,14700,50.56
2014-05-05,52.40,52.55,51.50,52.50,18400,51.00
2014-05-02,53.30,53.30,52.00,52.40,39400,50.90
2014-05-01,53.70,53.70,53.70,53.70,000,52.16
2014-04-30,54.30,54.80,53.00,53.70,75700,52.16
2014-04-29,55.10,56.00,55.00,55.90,19700,54.30
2014-04-28,55.45,55.95,55.00,55.10,20100,53.52
2014-04-25,55.45,55.95,54.90,55.15,16700,53.57
2014-04-24,55.40,56.10,55.05,55.70,25900,54.11
2014-04-23,55.55,55.60,54.90,55.00,16700,53.43
2014-04-22,55.00,55.95,54.55,55.70,28600,54.11
2014-04-21,54.65,54.65,54.65,54.65,000,53.09
2014-04-18,54.65,54.65,54.65,54.65,000,53.09
2014-04-17,54.25,54.75,54.20,54.65,7800,53.09
2014-04-16,54.45,54.50,53.90,54.30,16900,52.75
2014-04-15,54.90,54.95,53.55,53.85,21800,52.31
2014-04-14,54.95,55.00,53.80,54.80,26200,53.23
2014-04-11,55.70,56.00,54.35,55.20,64300,53.62
2014-04-10,57.20,57.20,56.05,56.10,28200,54.49
2014-04-09,57.60,57.75,56.75,56.85,35600,55.22
2014-04-08,58.55,58.55,57.00,57.55,67200,55.90
2014-04-07,58.90,58.90,58.05,58.35,44600,56.68
2014-04-04,58.95,59.80,58.50,59.45,57200,57.75
2014-04-03,58.00,59.35,57.75,58.85,67700,57.17
2014-04-02,57.70,58.10,57.60,58.00,28300,56.34
2014-04-01,56.45,58.05,56.45,57.70,60500,56.05
2014-03-31,56.40,56.70,55.60,56.10,23100,54.49
2014-03-28,56.00,56.10,55.45,56.10,15000,54.49
2014-03-27,56.40,56.40,55.45,55.50,37100,53.91
2014-03-26,57.00,57.35,56.40,56.45,25200,54.83
2014-03-25,56.30,57.15,56.10,56.75,19900,55.13
2014-03-24,56.95,57.25,55.70,56.00,35900,54.40
2014-03-21,56.95,57.50,56.90,57.25,18000,55.61
2014-03-20,56.20,56.70,55.90,56.70,20800,55.08
2014-03-19,57.50,57.60,56.55,56.70,33900,55.08
2014-03-18,56.95,58.10,56.40,57.80,46200,56.15
2014-03-17,55.30,56.85,55.30,56.70,30600,55.08
2014-03-14,56.10,56.50,54.75,55.50,61200,53.91
2014-03-13,57.65,57.95,56.60,56.70,22100,55.08
2014-03-12,57.75,57.95,56.50,57.30,78500,55.66
2014-03-11,59.00,59.00,58.05,58.20,12900,56.53
2014-03-10,58.40,59.55,58.30,58.50,32500,56.83
2014-03-07,59.50,59.75,58.50,58.50,32200,56.83
2014-03-06,59.50,60.05,59.40,59.50,46200,57.80
2014-03-05,59.00,59.75,59.00,59.60,62000,57.89
2014-03-04,58.00,59.25,57.75,59.00,62600,57.31
2014-03-03,58.35,58.60,57.05,57.25,87900,55.61
2014-02-28,59.25,59.55,58.60,59.40,44200,57.70
2014-02-27,59.05,59.30,58.35,59.25,45400,57.55
2014-02-26,59.50,59.55,58.70,59.25,38500,57.55
2014-02-25,59.10,59.45,58.90,59.40,23400,57.70
2014-02-24,58.50,59.30,58.20,59.30,48200,57.60
2014-02-21,58.85,58.85,58.20,58.70,22600,57.02
2014-02-20,57.50,58.55,57.20,58.45,38600,56.78
2014-02-19,58.25,58.70,57.60,58.50,34400,56.83
2014-02-18,58.55,58.55,57.40,58.35,52700,56.68
2014-02-17,58.65,59.00,58.10,58.45,37000,56.78
2014-02-14,58.80,59.00,58.10,58.65,65500,56.97
2014-02-13,58.75,60.00,58.00,59.25,98100,57.55
2014-02-12,60.55,61.80,60.30,60.85,48000,59.11
2014-02-11,59.40,60.15,59.15,60.05,45400,58.33
2014-02-10,59.50,59.55,58.75,59.00,35300,57.31
2014-02-07,58.90,59.55,58.55,59.50,45300,57.80
2014-02-06,57.70,59.15,57.35,58.75,90200,57.07
2014-02-05,56.70,57.80,56.50,57.30,33600,55.66
2014-02-04,55.40,56.95,55.30,56.85,35300,55.22
2014-02-03,57.30,57.50,55.70,55.80,43000,54.20
2014-01-31,57.80,57.95,56.50,57.45,48400,55.81
2014-01-30,57.80,58.40,56.95,58.00,39700,56.34
2014-01-29,58.95,59.50,56.60,57.80,84900,56.15
2014-01-28,57.70,58.55,57.25,58.25,44100,56.58
2014-01-27,56.45,57.75,56.40,56.80,26800,55.17
2014-01-24,58.70,58.95,56.65,56.70,69100,55.08
2014-01-23,58.75,59.35,58.10,58.15,34900,56.49
2014-01-22,58.95,59.30,58.40,58.70,33100,57.02
2014-01-21,58.10,59.45,58.10,58.80,66200,57.12
2014-01-20,57.60,57.90,56.90,57.70,23700,56.05
2014-01-17,58.55,58.75,57.20,57.80,49600,56.15
2014-01-16,59.60,59.85,58.55,58.55,38400,56.87
2014-01-15,57.90,59.40,57.90,59.40,55000,57.70
2014-01-14,57.45,57.95,57.05,57.70,24000,56.05
2014-01-13,57.80,58.10,57.45,57.85,24200,56.19
2014-01-10,57.95,57.95,56.85,57.35,22000,55.71
2014-01-09,58.20,58.80,57.15,57.25,71900,55.61
2014-01-08,57.75,59.20,57.75,58.05,59700,56.39
2014-01-07,55.90,57.60,55.85,57.45,55600,55.81
2014-01-06,55.70,56.20,55.65,55.70,11000,54.11
2014-01-03,55.60,55.95,55.30,55.80,13000,54.20
2014-01-02,56.65,56.90,55.40,55.70,43400,54.11
2014-01-01,56.50,56.50,56.50,56.50,000,54.88
2013-12-31,56.50,56.50,56.50,56.50,000,54.88
2013-12-30,56.50,56.60,56.30,56.50,20200,54.88
2013-12-27,55.90,56.30,55.90,56.15,42300,54.54
2013-12-26,55.55,55.55,55.55,55.55,000,53.96
2013-12-25,55.55,55.55,55.55,55.55,000,53.96
2013-12-24,55.55,55.55,55.55,55.55,000,53.96
2013-12-23,55.00,55.65,54.90,55.55,48100,53.96
2013-12-20,54.20,54.95,54.00,54.90,35400,53.33
2013-12-19,54.35,54.90,53.50,54.10,48600,52.55
2013-12-18,53.25,53.85,52.60,53.60,25500,52.07
2013-12-17,53.50,53.50,52.90,52.95,21800,51.43
2013-12-16,53.25,54.35,53.15,53.80,26300,52.26
2013-12-13,53.10,53.75,53.00,53.10,21100,51.58
2013-12-12,52.90,53.30,52.50,52.95,69400,51.43
2013-12-11,53.30,53.80,53.00,53.10,15900,51.58
2013-12-10,53.30,54.05,52.90,53.35,28100,51.82
2013-12-09,53.20,53.50,52.65,53.35,14900,51.82
2013-12-06,52.20,53.10,52.00,53.00,25800,51.48
2013-12-05,52.50,53.20,51.80,51.90,22000,50.41
2013-12-04,53.45,53.60,52.25,52.90,55600,51.39
2013-12-03,54.80,54.85,53.45,53.45,74000,51.92
2013-12-02,55.40,55.75,55.00,55.10,29000,53.52
2013-11-29,55.40,55.80,55.35,55.50,43400,53.91
2013-11-28,54.90,55.35,54.90,55.30,31300,53.72
2013-11-27,55.10,55.25,54.90,55.00,31400,53.43
2013-11-26,54.90,55.20,54.75,54.90,21000,53.33
2013-11-25,54.95,55.05,54.65,54.90,19200,53.33
2013-11-22,54.55,54.70,54.00,54.65,52000,53.09
2013-11-21,53.70,54.40,53.40,54.20,63600,52.65
2013-11-20,53.80,54.35,53.70,54.00,23400,52.45
2013-11-19,54.20,54.35,53.65,53.80,51500,52.26
2013-11-18,54.65,55.05,54.40,54.75,40000,53.18
2013-11-15,54.50,54.85,54.35,54.50,42700,52.94
2013-11-14,53.70,54.45,53.70,54.30,95200,52.75
2013-11-13,53.25,53.50,52.50,52.80,53400,51.29
2013-11-12,53.70,54.00,53.30,53.35,22500,51.82
2013-11-11,53.05,53.75,52.80,53.50,61200,51.97
2013-11-08,53.25,53.45,52.35,52.90,109200,51.39
2013-11-07,53.35,55.50,53.15,53.60,150300,52.07
2013-11-06,53.60,53.85,53.30,53.30,45400,51.77
2013-11-05,54.20,54.20,52.80,53.15,64900,51.63
2013-11-04,54.80,54.95,53.80,53.85,40700,52.31
2013-11-01,54.50,55.10,54.00,54.10,37400,52.55
2013-10-31,53.70,54.75,53.60,54.60,91900,53.04
2013-10-30,53.65,53.95,52.40,52.60,44800,51.09
2013-10-29,52.10,53.50,51.80,53.45,55000,51.92
2013-10-28,53.60,53.75,52.20,52.70,47900,51.19
2013-10-25,53.65,53.75,53.00,53.10,68600,51.58
2013-10-24,53.95,54.20,53.70,54.10,47500,52.55
2013-10-23,53.70,53.75,52.85,52.95,55400,51.43
2013-10-22,53.75,54.35,53.75,54.10,28300,52.55
2013-10-21,54.20,54.20,53.55,53.55,36400,52.02
2013-10-18,54.50,54.65,54.25,54.40,26000,52.84
2013-10-17,54.20,54.30,53.50,54.30,61900,52.75
2013-10-16,54.05,54.50,53.80,54.45,47600,52.89
2013-10-15,53.85,54.30,53.70,54.15,44900,52.60
2013-10-14,53.00,53.70,52.60,53.50,51800,51.97
2013-10-11,53.75,53.85,53.05,53.25,37100,51.73
2013-10-10,51.95,53.45,51.85,53.30,71400,51.77
2013-10-09,50.60,51.95,50.60,51.50,70200,50.03
2013-10-08,51.00,51.15,50.60,50.65,39600,49.20
2013-10-07,50.85,51.15,50.50,50.95,56300,49.49
2013-10-04,50.55,51.30,50.55,51.25,41400,49.78
2013-10-03,51.20,51.20,50.35,50.70,46600,49.25
2013-10-02,50.50,51.40,50.40,51.25,65300,49.78
2013-10-01,50.20,50.85,50.10,50.70,62100,49.25
2013-09-30,50.10,50.15,49.55,49.98,58100,48.55
2013-09-27,50.80,51.05,50.50,50.90,31700,49.44
2013-09-26,51.45,51.45,50.50,50.85,50900,49.39
2013-09-25,50.85,51.45,50.80,51.30,54300,49.83
2013-09-24,51.05,51.25,50.70,51.10,33100,49.64
2013-09-23,50.95,51.30,50.70,50.90,35200,49.44
2013-09-20,50.75,51.00,50.55,50.80,34000,49.35
2013-09-19,51.20,51.50,50.75,51.00,61400,49.54
2013-09-18,50.10,50.65,49.70,50.35,58300,48.91
2013-09-17,50.40,50.55,49.90,50.45,18100,49.01
2013-09-16,50.20,50.80,50.20,50.40,35000,48.96
2013-09-13,50.30,50.30,49.35,49.90,73600,48.47
2013-09-12,50.70,51.10,50.25,50.35,70400,48.91
2013-09-11,50.55,50.80,50.25,50.50,40700,49.05
2013-09-10,49.98,50.95,49.80,50.65,63600,49.20
2013-09-09,49.60,49.85,49.20,49.52,51300,48.10
2013-09-06,48.88,49.86,48.80,49.45,119500,48.03
2013-09-05,48.80,49.15,48.40,48.65,66600,47.26
2013-09-04,48.59,48.65,47.45,48.46,69400,47.07
2013-09-03,49.15,49.35,48.00,48.45,78500,47.06
2013-09-02,47.90,49.15,47.90,48.80,62900,47.40
2013-08-30,48.50,48.50,47.48,47.65,55300,46.29
2013-08-29,48.55,48.72,47.92,48.55,49200,47.16
2013-08-28,47.65,48.49,47.40,48.34,71500,46.96
2013-08-27,49.32,49.59,47.60,47.82,69900,46.45
2013-08-26,49.98,50.10,49.39,49.40,32000,47.99
2013-08-23,50.30,50.45,49.31,50.05,67000,48.62
2013-08-22,49.05,50.30,49.05,49.88,47200,48.45
2013-08-21,49.21,49.48,48.80,48.90,36900,47.50
2013-08-20,49.80,49.80,48.25,48.85,85400,47.45
2013-08-19,50.65,50.80,49.60,49.80,42500,48.37
2013-08-16,49.86,51.00,49.70,50.95,44200,49.49
2013-08-15,50.10,50.10,50.10,50.10,000,48.67
2013-08-14,50.20,50.25,49.65,50.10,33000,48.67
2013-08-13,50.00,50.15,49.50,50.10,58200,48.67
2013-08-12,49.83,50.15,49.50,49.92,29600,48.49
2013-08-09,49.82,50.20,49.55,49.75,38300,48.33
2013-08-08,49.89,50.25,49.45,49.99,32600,48.56
2013-08-07,48.82,49.82,48.50,49.75,48700,48.33
2013-08-06,49.68,49.82,48.70,48.91,42300,47.51
2013-08-05,49.30,49.63,49.20,49.40,20900,47.99
2013-08-02,49.99,50.00,49.08,49.24,50900,47.83
2013-08-01,49.01,50.25,48.89,49.92,112000,48.49
2013-07-31,48.25,48.77,47.40,48.49,92700,47.10
2013-07-30,48.32,48.34,47.55,47.76,59000,46.39
2013-07-29,48.15,48.50,47.85,48.08,47400,46.70
2013-07-26,48.49,48.60,47.87,48.17,52800,46.79
2013-07-25,47.35,47.80,47.00,47.57,15600,46.21
2013-07-24,45.94,47.46,45.94,47.07,91000,45.72
2013-07-23,45.89,46.27,45.73,45.74,40000,44.43
2013-07-22,45.15,45.96,44.90,45.80,43100,44.49
2013-07-19,44.95,45.34,44.78,45.08,33500,43.79
2013-07-18,43.95,45.18,43.95,44.90,51100,43.61
2013-07-17,44.00,44.45,43.44,44.00,42300,42.74
2013-07-16,44.53,44.63,43.70,43.90,33400,42.64
2013-07-15,44.31,44.85,44.18,44.35,37400,43.08
2013-07-12,44.45,44.65,43.63,43.95,39200,42.69
2013-07-11,44.81,45.05,43.98,44.01,40500,42.75
2013-07-10,43.75,44.30,43.34,43.96,42800,42.70
2013-07-09,44.45,44.75,43.55,43.94,29500,42.68
2013-07-08,43.40,44.50,43.13,44.07,51600,42.81
2013-07-05,43.44,44.30,43.20,43.20,69300,41.96
2013-07-04,41.68,43.50,41.50,43.28,68000,42.04
2013-07-03,42.32,42.32,40.55,41.33,102900,40.15
2013-07-02,42.60,42.86,42.15,42.28,27900,41.07
2013-07-01,42.73,42.99,41.60,42.70,62600,41.48
2013-06-28,42.72,43.02,41.55,41.93,66500,40.73
2013-06-27,42.70,43.04,41.85,42.64,66800,41.42
2013-06-26,41.16,42.83,41.07,42.48,59300,41.26
2013-06-25,40.86,41.39,40.53,41.25,61700,40.07
2013-06-24,40.80,40.80,39.35,40.25,74800,39.10
2013-06-21,42.00,42.50,40.74,40.79,69800,39.62
2013-06-20,42.80,42.99,41.55,41.70,93400,40.51
2013-06-19,44.24,44.24,43.42,43.73,50100,42.48
2013-06-18,43.46,44.60,43.35,44.20,38700,42.93
2013-06-17,43.31,43.97,42.96,43.89,46000,42.63
2013-06-14,43.81,43.90,43.20,43.42,42800,42.18
2013-06-13,42.00,43.30,41.40,43.16,90600,41.92
2013-06-12,43.06,43.60,42.43,42.51,28000,41.29
2013-06-11,43.61,43.76,42.49,43.00,54700,41.77
2013-06-10,44.70,44.90,43.60,43.95,48500,42.69
2013-06-07,43.70,44.80,43.60,44.65,75200,43.37
2013-06-06,44.50,45.24,43.56,43.89,119400,42.63
2013-06-05,45.00,45.63,44.63,44.75,34700,43.47
2013-06-04,45.65,46.10,45.10,45.15,49000,43.86
2013-06-03,45.20,46.15,44.70,45.36,71700,44.06
2013-05-31,45.78,45.91,45.42,45.65,38400,44.34
2013-05-30,45.36,46.21,45.36,45.84,32400,44.53
2013-05-29,45.96,46.03,45.29,45.32,50200,44.02
2013-05-28,45.35,46.75,45.35,46.05,86000,44.73
2013-05-27,44.09,45.15,44.09,45.00,22200,43.71
2013-05-24,45.12,45.22,43.80,44.17,86100,42.91
2013-05-23,44.89,45.15,44.22,44.84,60400,43.56
2013-05-22,45.36,46.30,44.94,46.00,80700,44.68
2013-05-21,45.90,46.15,44.70,45.30,64400,44.00
2013-05-20,46.77,47.20,46.22,46.50,52700,43.71
2013-05-17,45.97,47.00,45.89,46.60,66300,43.81
